,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,fk,pk,pkatt,season,team
34,2021-03-19,20:00,Premier League,Matchweek 29,Fri,Home,L,1,2,Leeds United,1.4,1.5,50.0,,Joachim Andersen,4-2-3-1,David Coote,Match Report,,13.0,4.0,11.8,0.0,0.0,0.0,2019,Fulham
35,2021-04-04,16:30,Premier League,Matchweek 30,Sun,Away,L,1,3,Aston Villa,1.7,1.6,46.0,,Joachim Andersen,4-2-3-1,Andy Madley,Match Report,,15.0,7.0,22.4,0.0,0.0,0.0,2019,Fulham
36,2021-04-09,20:00,Premier League,Matchweek 31,Fri,Home,L,0,1,Wolves,0.9,0.4,49.0,,Joachim Andersen,3-4-3,Jonathan Moss,Match Report,,14.0,2.0,14.5,0.0,0.0,0.0,2019,Fulham
37,2021-04-18,13:30,Premier League,Matchweek 32,Sun,Away,D,1,1,Arsenal,0.9,2.9,29.0,,Joachim Andersen,4-4-2,Craig Pawson,Match Report,,2.0,0.0,26.5,0.0,1.0,1.0,2019,Fulham
38,2021-05-01,17:30,Premier League,Matchweek 34,Sat,Away,L,0,2,Chelsea,0.3,1.9,52.0,,Joachim Andersen,4-2-3-1,Kevin Friend,Match Report,,10.0,3.0,20.2,0.0,0.0,0.0,2019,Fulham
39,2021-05-10,20:00,Premier League,Matchweek 35,Mon,Home,L,0,2,Burnley,0.9,2.0,70.0,,Joachim Andersen,4-2-3-1,David Coote,Match Report,,20.0,4.0,17.6,0.0,0.0,0.0,2019,Fulham
40,2021-05-15,15:00,Premier League,Matchweek 36,Sat,Away,L,1,3,Southampton,1.1,1.9,53.0,,Joachim Andersen,3-4-3,Craig Pawson,Match Report,,10.0,2.0,16.3,0.0,0.0,0.0,2019,Fulham
41,2021-05-18,18:00,Premier League,Matchweek 37,Tue,Away,D,1,1,Manchester Utd,0.8,1.1,43.0,10000.0,Tim Ream,3-4-3,Lee Mason,Match Report,,8.0,5.0,16.4,0.0,0.0,0.0,2019,Fulham
42,2021-05-23,16:00,Premier League,Matchweek 38,Sun,Home,L,0,2,Newcastle Utd,0.9,1.2,64.0,2000.0,Tim Ream,3-4-3,Chris Kavanagh,Match Report,,14.0,0.0,18.3,0.0,0.0,0.0,2019,Fulham
0,2020-09-13,14:00,Premier League,Matchweek 1,Sun,Home,L,0,3,Leicester City,0.5,2.2,37.0,,Jake Livermore,3-4-3,Anthony Taylor,Match Report,,7.0,1.0,17.1,1.0,0.0,0.0,2019,WestBromwichAlbion
2,2020-09-19,12:30,Premier League,Matchweek 2,Sat,Away,L,2,5,Everton,0.3,3.4,28.0,,Jake Livermore,3-4-3,Mike Dean,Match Report,,6.0,4.0,22.1,1.0,0.0,0.0,2019,WestBromwichAlbion
4,2020-09-26,17:30,Premier League,Matchweek 3,Sat,Home,D,3,3,Chelsea,1.0,2.2,25.0,,Jake Livermore,3-4-3,Jonathan Moss,Match Report,,9.0,3.0,20.5,0.0,0.0,0.0,2019,WestBromwichAlbion
5,2020-10-04,12:00,Premier League,Matchweek 4,Sun,Away,L,0,2,Southampton,0.1,1.2,38.0,,Jake Livermore,4-2-3-1,Chris Kavanagh,Match Report,,5.0,3.0,21.7,0.0,0.0,0.0,2019,WestBromwichAlbion
6,2020-10-19,17:30,Premier League,Matchweek 5,Mon,Home,D,0,0,Burnley,1.0,1.1,56.0,,Jake Livermore,4-5-1,Anthony Taylor,Match Report,,13.0,6.0,16.2,0.0,0.0,0.0,2019,WestBromwichAlbion
7,2020-10-26,17:30,Premier League,Matchweek 6,Mon,Away,D,1,1,Brighton,0.6,0.7,51.0,,Jake Livermore,4-1-4-1,Jonathan Moss,Match Report,,9.0,3.0,20.5,0.0,0.0,0.0,2019,WestBromwichAlbion
8,2020-11-02,17:30,Premier League,Matchweek 7,Mon,Away,L,0,2,Fulham,0.5,1.5,53.0,,Jake Livermore,4-1-4-1,Simon Hooper,Match Report,,10.0,1.0,20.6,1.0,0.0,0.0,2019,WestBromwichAlbion
9,2020-11-08,12:00,Premier League,Matchweek 8,Sun,Home,L,0,1,Tottenham,0.8,1.6,41.0,,Jake Livermore,3-5-2,Andy Madley,Match Report,,12.0,2.0,16.4,0.0,0.0,0.0,2019,WestBromwichAlbion
10,2020-11-21,20:00,Premier League,Matchweek 9,Sat,Away,L,0,1,Manchester Utd,0.6,2.5,38.0,,Kyle Bartley,3-4-3,David Coote,Match Report,,7.0,2.0,15.1,0.0,0.0,0.0,2019,WestBromwichAlbion
11,2020-11-28,20:00,Premier League,Matchweek 10,Sat,Home,W,1,0,Sheffield Utd,1.3,2.7,49.0,,Kyle Bartley,3-4-1-2,Mike Dean,Match Report,,17.0,6.0,16.1,1.0,0.0,0.0,2019,WestBromwichAlbion
12,2020-12-06,12:00,Premier League,Matchweek 11,Sun,Home,L,1,5,Crystal Palace,0.8,1.8,50.0,,Kyle Bartley,3-4-1-2,Paul Tierney,Match Report,,9.0,4.0,16.0,0.0,0.0,0.0,2019,WestBromwichAlbion
13,2020-12-12,15:00,Premier League,Matchweek 12,Sat,Away,L,1,2,Newcastle Utd,0.6,1.1,55.0,,Branislav Ivanović,3-4-1-2,Darren England,Match Report,,13.0,3.0,22.5,1.0,0.0,0.0,2019,WestBromwichAlbion
14,2020-12-15,20:00,Premier League,Matchweek 13,Tue,Away,D,1,1,Manchester City,0.3,1.9,23.0,,Jake Livermore,4-1-4-1,Peter Bankes,Match Report,,5.0,1.0,18.4,0.0,0.0,0.0,2019,WestBromwichAlbion
15,2020-12-20,19:15,Premier League,Matchweek 14,Sun,Home,L,0,3,Aston Villa,0.0,2.3,34.0,,Jake Livermore,4-1-4-1,Martin Atkinson,Match Report,,1.0,1.0,34.1,1.0,0.0,0.0,2019,WestBromwichAlbion
16,2020-12-27,16:30,Premier League,Matchweek 15,Sun,Away,D,1,1,Liverpool,0.5,1.6,23.0,2000.0,Matt Phillips,4-5-1,Kevin Friend,Match Report,,5.0,3.0,16.5,0.0,0.0,0.0,2019,WestBromwichAlbion
17,2020-12-29,18:00,Premier League,Matchweek 16,Tue,Home,L,0,5,Leeds United,0.6,0.9,26.0,,Matt Phillips,4-1-4-1,Lee Mason,Match Report,,4.0,1.0,20.2,0.0,0.0,0.0,2019,WestBromwichAlbion
18,2021-01-02,20:00,Premier League,Matchweek 17,Sat,Home,L,0,4,Arsenal,0.4,3.3,39.0,,Matt Phillips,4-4-1-1,Martin Atkinson,Match Report,,7.0,3.0,18.3,0.0,0.0,0.0,2019,WestBromwichAlbion
20,2021-01-16,12:30,Premier League,Matchweek 19,Sat,Away,W,3,2,Wolves,2.3,2.2,32.0,,Jake Livermore,4-2-3-1,Michael Oliver,Match Report,,10.0,3.0,18.7,0.0,2.0,2.0,2019,WestBromwichAlbion
21,2021-01-19,18:00,Premier League,Matchweek 18,Tue,Away,L,1,2,West Ham,0.4,1.3,40.0,,Jake Livermore,4-4-1-1,Graham Scott,Match Report,,6.0,2.0,19.3,0.0,0.0,0.0,2019,WestBromwichAlbion
22,2021-01-26,20:15,Premier League,Matchweek 20,Tue,Home,L,0,5,Manchester City,0.4,2.0,23.0,,Jake Livermore,4-4-1-1,Chris Kavanagh,Match Report,,4.0,1.0,11.1,0.0,0.0,0.0,2019,WestBromwichAlbion
23,2021-01-30,15:00,Premier League,Matchweek 21,Sat,Home,D,2,2,Fulham,0.6,1.8,38.0,,Jake Livermore,3-5-2,Anthony Taylor,Match Report,,5.0,3.0,14.8,0.0,0.0,0.0,2019,WestBromwichAlbion
24,2021-02-02,18:00,Premier League,Matchweek 22,Tue,Away,L,1,2,Sheffield Utd,1.5,1.1,32.0,,Jake Livermore,4-4-1-1,Paul Tierney,Match Report,,9.0,4.0,13.3,0.0,0.0,0.0,2019,WestBromwichAlbion
25,2021-02-07,12:00,Premier League,Matchweek 23,Sun,Away,L,0,2,Tottenham,0.4,1.5,35.0,,Kyle Bartley,4-1-4-1,Stuart Attwell,Match Report,,4.0,1.0,10.1,0.0,0.0,0.0,2019,WestBromwichAlbion
26,2021-02-14,14:00,Premier League,Matchweek 24,Sun,Home,D,1,1,Manchester Utd,1.1,0.4,27.0,,Kyle Bartley,4-1-4-1,Craig Pawson,Match Report,,7.0,3.0,13.5,0.0,0.0,0.0,2019,WestBromwichAlbion
27,2021-02-20,15:00,Premier League,Matchweek 25,Sat,Away,D,0,0,Burnley,1.0,0.4,38.0,,Kyle Bartley,4-1-4-1,Mike Dean,Match Report,,10.0,3.0,22.1,2.0,0.0,0.0,2019,WestBromwichAlbion
28,2021-02-27,15:00,Premier League,Matchweek 26,Sat,Home,W,1,0,Brighton,0.5,2.6,32.0,,Kyle Bartley,4-1-4-1,Lee Mason,Match Report,,6.0,2.0,17.5,0.0,0.0,0.0,2019,WestBromwichAlbion
29,2021-03-04,18:00,Premier League,Matchweek 29,Thu,Home,L,0,1,Everton,1.0,1.2,49.0,,Kyle Bartley,4-1-4-1,Darren England,Match Report,,11.0,3.0,15.8,0.0,0.0,0.0,2019,WestBromwichAlbion
30,2021-03-07,12:00,Premier League,Matchweek 27,Sun,Home,D,0,0,Newcastle Utd,1.0,0.4,54.0,,Kyle Bartley,4-1-4-1,Martin Atkinson,Match Report,,13.0,2.0,16.5,0.0,0.0,0.0,2019,WestBromwichAlbion
31,2021-03-13,15:00,Premier League,Matchweek 28,Sat,Away,L,0,1,Crystal Palace,0.8,1.3,57.0,,Kyle Bartley,4-1-4-1,Simon Hooper,Match Report,,12.0,1.0,17.9,1.0,0.0,0.0,2019,WestBromwichAlbion
32,2021-04-03,12:30,Premier League,Matchweek 30,Sat,Away,W,5,2,Chelsea,1.9,2.4,37.0,,Kyle Bartley,3-4-3,David Coote,Match Report,,14.0,7.0,18.7,2.0,0.0,0.0,2019,WestBromwichAlbion
33,2021-04-12,18:00,Premier League,Matchweek 31,Mon,Home,W,3,0,Southampton,2.9,2.1,41.0,,Kyle Bartley,4-4-1-1,Simon Hooper,Match Report,,14.0,5.0,14.9,1.0,1.0,1.0,2019,WestBromwichAlbion
34,2021-04-22,20:00,Premier League,Matchweek 32,Thu,Away,L,0,3,Leicester City,0.4,2.3,29.0,,Kyle Bartley,4-4-1-1,Andy Madley,Match Report,,4.0,1.0,14.0,0.0,0.0,0.0,2019,WestBromwichAlbion
35,2021-04-25,19:00,Premier League,Matchweek 33,Sun,Away,D,2,2,Aston Villa,1.4,2.3,30.0,,Kyle Bartley,4-1-4-1,Stuart Attwell,Match Report,,9.0,3.0,21.5,2.0,1.0,1.0,2019,WestBromwichAlbion
36,2021-05-03,18:00,Premier League,Matchweek 34,Mon,Home,D,1,1,Wolves,1.4,1.4,43.0,,Kyle Bartley,3-5-1-1,Paul Tierney,Match Report,,10.0,3.0,14.6,0.0,0.0,0.0,2019,WestBromwichAlbion
37,2021-05-09,19:00,Premier League,Matchweek 35,Sun,Away,L,1,3,Arsenal,1.3,0.9,35.0,,Kyle Bartley,4-4-1-1,Peter Bankes,Match Report,,12.0,1.0,17.7,0.0,0.0,0.0,2019,WestBromwichAlbion
38,2021-05-16,16:30,Premier League,Matchweek 36,Sun,Home,L,1,2,Liverpool,0.8,2.4,24.0,,Kyle Bartley,4-4-1-1,Mike Dean,Match Report,,9.0,3.0,14.4,1.0,0.0,0.0,2019,WestBromwichAlbion
39,2021-05-19,20:15,Premier League,Matchweek 37,Wed,Home,L,1,3,West Ham,1.1,3.7,51.0,5371.0,Kyle Bartley,4-4-1-1,Michael Oliver,Match Report,,14.0,4.0,18.9,1.0,0.0,0.0,2019,WestBromwichAlbion
40,2021-05-23,16:00,Premier League,Matchweek 38,Sun,Away,L,1,3,Leeds United,1.7,2.0,37.0,8000.0,Kyle Bartley,3-5-2,David Coote,Match Report,,14.0,5.0,17.6,0.0,0.0,0.0,2019,WestBromwichAlbion
0,2020-09-14,18:00,Premier League,Matchweek 1,Mon,Home,L,0,2,Wolves,0.6,1.1,56.0,,Billy Sharp,3-5-2,Mike Dean,Match Report,,9.0,1.0,12.0,0.0,0.0,0.0,2019,SheffieldUnited
2,2020-09-21,18:00,Premier League,Matchweek 2,Mon,Away,L,0,1,Aston Villa,0.9,1.0,28.0,,John Egan,3-5-2,Graham Scott,Match Report,,3.0,0.0,20.3,0.0,0.0,1.0,2019,SheffieldUnited
3,2020-09-27,12:00,Premier League,Matchweek 3,Sun,Home,L,0,1,Leeds United,1.6,1.6,37.0,,David McGoldrick,3-5-2,Paul Tierney,Match Report,,13.0,3.0,16.7,0.0,0.0,0.0,2019,SheffieldUnited
4,2020-10-04,14:00,Premier League,Matchweek 4,Sun,Away,L,1,2,Arsenal,0.2,0.4,37.0,,John Egan,3-5-2,Lee Mason,Match Report,,6.0,2.0,24.1,0.0,0.0,0.0,2019,SheffieldUnited
5,2020-10-18,12:00,Premier League,Matchweek 5,Sun,Home,D,1,1,Fulham,1.5,1.7,42.0,,John Egan,3-5-2,Andre Marriner,Match Report,,9.0,5.0,19.1,0.0,1.0,1.0,2019,SheffieldUnited
6,2020-10-24,20:00,Premier League,Matchweek 6,Sat,Away,L,1,2,Liverpool,1.5,2.5,39.0,,John Egan,3-5-2,Mike Dean,Match Report,,12.0,1.0,18.5,0.0,1.0,1.0,2019,SheffieldUnited
7,2020-10-31,12:30,Premier League,Matchweek 7,Sat,Home,L,0,1,Manchester City,0.5,1.5,36.0,,John Egan,3-5-2,Michael Oliver,Match Report,,4.0,1.0,14.9,0.0,0.0,0.0,2019,SheffieldUnited
8,2020-11-07,17:30,Premier League,Matchweek 8,Sat,Away,L,1,4,Chelsea,0.6,2.7,31.0,,John Egan,3-5-2,Jonathan Moss,Match Report,,6.0,3.0,18.5,0.0,0.0,0.0,2019,SheffieldUnited
9,2020-11-22,14:00,Premier League,Matchweek 9,Sun,Home,L,0,1,West Ham,0.7,2.2,50.0,,John Egan,3-5-2,Martin Atkinson,Match Report,,9.0,5.0,16.7,0.0,0.0,0.0,2019,SheffieldUnited
10,2020-11-28,20:00,Premier League,Matchweek 10,Sat,Away,L,0,1,West Brom,2.7,1.3,51.0,,John Egan,3-5-2,Mike Dean,Match Report,,21.0,5.0,14.1,0.0,0.0,0.0,2019,SheffieldUnited
11,2020-12-06,14:15,Premier League,Matchweek 11,Sun,Home,L,1,2,Leicester City,0.3,1.5,31.0,,John Egan,3-5-2,Stuart Attwell,Match Report,,4.0,1.0,13.3,0.0,0.0,0.0,2019,SheffieldUnited
12,2020-12-13,12:00,Premier League,Matchweek 12,Sun,Away,L,0,3,Southampton,0.4,1.4,33.0,2000.0,Billy Sharp,3-5-2,Andy Madley,Match Report,,3.0,0.0,10.4,0.0,0.0,0.0,2019,SheffieldUnited
13,2020-12-17,20:00,Premier League,Matchweek 13,Thu,Home,L,2,3,Manchester Utd,1.6,2.0,41.0,,John Egan,3-5-2,Michael Oliver,Match Report,,12.0,6.0,14.8,1.0,0.0,0.0,2019,SheffieldUnited
14,2020-12-20,12:00,Premier League,Matchweek 14,Sun,Away,D,1,1,Brighton,0.7,2.6,28.0,,John Egan,3-5-2,Peter Bankes,Match Report,,5.0,3.0,26.8,1.0,0.0,0.0,2019,SheffieldUnited
15,2020-12-26,20:00,Premier League,Matchweek 15,Sat,Home,L,0,1,Everton,1.2,0.7,44.0,,John Egan,3-4-3,David Coote,Match Report,,10.0,1.0,11.7,0.0,0.0,0.0,2019,SheffieldUnited
16,2020-12-29,18:00,Premier League,Matchweek 16,Tue,Away,L,0,1,Burnley,0.4,0.8,64.0,,John Egan,3-4-3,Chris Kavanagh,Match Report,,7.0,2.0,15.8,0.0,0.0,0.0,2019,SheffieldUnited
17,2021-01-02,15:00,Premier League,Matchweek 17,Sat,Away,L,0,2,Crystal Palace,0.3,0.6,56.0,,John Egan,3-5-2,Stuart Attwell,Match Report,,7.0,2.0,17.9,0.0,0.0,0.0,2019,SheffieldUnited
19,2021-01-12,18:00,Premier League,Matchweek 18,Tue,Home,W,1,0,Newcastle Utd,1.8,0.5,65.0,,John Egan,3-5-2,Andy Madley,Match Report,,16.0,3.0,16.4,0.0,1.0,1.0,2019,SheffieldUnited
20,2021-01-17,14:00,Premier League,Matchweek 19,Sun,Home,L,1,3,Tottenham,0.7,1.2,43.0,,John Egan,3-5-2,Andre Marriner,Match Report,,15.0,5.0,18.8,0.0,0.0,0.0,2019,SheffieldUnited
22,2021-01-27,20:15,Premier League,Matchweek 20,Wed,Away,W,2,1,Manchester Utd,1.0,1.7,25.0,,Billy Sharp,3-5-2,Peter Bankes,Match Report,,5.0,3.0,13.7,0.0,0.0,0.0,2019,SheffieldUnited
23,2021-01-30,15:00,Premier League,Matchweek 21,Sat,Away,L,0,1,Manchester City,0.2,1.2,26.0,,John Egan,3-5-2,David Coote,Match Report,,4.0,1.0,21.8,0.0,0.0,0.0,2019,SheffieldUnited
24,2021-02-02,18:00,Premier League,Matchweek 22,Tue,Home,W,2,1,West Brom,1.1,1.5,68.0,,Billy Sharp,3-5-2,Paul Tierney,Match Report,,14.0,6.0,15.8,1.0,0.0,0.0,2019,SheffieldUnited
25,2021-02-07,19:15,Premier League,Matchweek 23,Sun,Home,L,1,2,Chelsea,0.4,1.4,32.0,,John Egan,3-5-2,Kevin Friend,Match Report,,8.0,3.0,20.8,0.0,0.0,0.0,2019,SheffieldUnited
27,2021-02-15,18:00,Premier League,Matchweek 24,Mon,Away,L,0,3,West Ham,0.7,1.9,55.0,,Billy Sharp,3-5-2,Simon Hooper,Match Report,,8.0,5.0,14.6,0.0,0.0,0.0,2019,SheffieldUnited
28,2021-02-20,20:00,Premier League,Matchweek 25,Sat,Away,L,0,1,Fulham,0.5,1.1,37.0,,Billy Sharp,3-5-2,Martin Atkinson,Match Report,,3.0,2.0,9.0,0.0,0.0,0.0,2019,SheffieldUnited
29,2021-02-28,19:15,Premier League,Matchweek 26,Sun,Home,L,0,2,Liverpool,0.6,2.9,40.0,,David McGoldrick,3-5-2,Jonathan Moss,Match Report,,9.0,3.0,15.7,0.0,0.0,0.0,2019,SheffieldUnited
30,2021-03-03,18:00,Premier League,Matchweek 29,Wed,Home,W,1,0,Aston Villa,1.0,1.6,29.0,,David McGoldrick,3-5-2,Robert Jones,Match Report,,9.0,2.0,23.1,0.0,0.0,0.0,2019,SheffieldUnited
31,2021-03-06,15:00,Premier League,Matchweek 27,Sat,Home,L,0,2,Southampton,0.7,1.6,51.0,,David McGoldrick,3-5-2,Paul Tierney,Match Report,,8.0,2.0,16.2,0.0,0.0,0.0,2019,SheffieldUnited
32,2021-03-14,14:00,Premier League,Matchweek 28,Sun,Away,L,0,5,Leicester City,0.1,4.0,28.0,,Billy Sharp,3-5-2,Peter Bankes,Match Report,,1.0,0.0,10.3,0.0,0.0,0.0,2019,SheffieldUnited
34,2021-04-03,15:00,Premier League,Matchweek 30,Sat,Away,L,1,2,Leeds United,1.0,2.5,45.0,,David McGoldrick,3-5-2,Graham Scott,Match Report,,9.0,1.0,19.6,0.0,0.0,0.0,2019,SheffieldUnited
35,2021-04-11,19:00,Premier League,Matchweek 31,Sun,Home,L,0,3,Arsenal,0.5,2.2,45.0,,John Egan,3-5-2,Peter Bankes,Match Report,,7.0,2.0,17.9,0.0,0.0,0.0,2019,SheffieldUnited
36,2021-04-17,20:15,Premier League,Matchweek 32,Sat,Away,L,0,1,Wolves,0.5,1.4,52.0,,John Egan,3-5-2,Robert Jones,Match Report,,8.0,2.0,20.7,0.0,0.0,0.0,2019,SheffieldUnited
37,2021-04-24,20:00,Premier League,Matchweek 33,Sat,Home,W,1,0,Brighton,0.8,2.2,32.0,,John Egan,3-4-1-2,Kevin Friend,Match Report,,7.0,3.0,16.8,0.0,0.0,0.0,2019,SheffieldUnited
38,2021-05-02,19:15,Premier League,Matchweek 34,Sun,Away,L,0,4,Tottenham,0.5,2.0,34.0,,John Egan,3-4-1-2,Andre Marriner,Match Report,,8.0,1.0,17.4,0.0,0.0,0.0,2019,SheffieldUnited
39,2021-05-08,15:00,Premier League,Matchweek 35,Sat,Home,L,0,2,Crystal Palace,0.7,2.1,50.0,,John Egan,3-5-2,Simon Hooper,Match Report,,7.0,0.0,11.4,1.0,0.0,0.0,2019,SheffieldUnited
40,2021-05-16,19:00,Premier League,Matchweek 36,Sun,Away,W,1,0,Everton,1.6,1.3,38.0,,John Egan,3-4-3,Jonathan Moss,Match Report,,10.0,3.0,17.0,0.0,0.0,0.0,2019,SheffieldUnited
41,2021-05-19,18:00,Premier League,Matchweek 37,Wed,Away,L,0,1,Newcastle Utd,0.8,1.5,50.0,10000.0,John Egan,3-4-3,Robert Jones,Match Report,,11.0,1.0,16.0,1.0,0.0,0.0,2019,SheffieldUnited
42,2021-05-23,16:00,Premier League,Matchweek 38,Sun,Home,W,1,0,Burnley,0.6,1.0,41.0,5000.0,John Egan,3-4-3,Kevin Friend,Match Report,,12.0,3.0,17.0,0.0,0.0,0.0,2019,SheffieldUnited
